haut_tot,haut_tronc,tronc_diam,age_estim,ratio_h_d,nb_voisins_20m,nb_voisins_50m,nb_voisins_100m,dist_plus_proche,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,remarquable,clc_quartier,y
10.0,3.0,180.0,50.0,5.555555555555555,2,7,16,14.334746128573201,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",1
10.0,2.0,145.0,50.0,6.8965517241379315,2,7,16,14.334746128573201,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,2.0,165.0,50.0,6.0606060606060606,1,6,17,16.449016129032856,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
11.0,3.0,105.0,50.0,10.476190476190476,1,6,14,14.263446402505776,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,4.0,150.0,50.0,6.666666666666667,2,6,14,13.07622300610241,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,5.0,145.0,50.0,6.8965517241379315,2,6,12,13.07622300610241,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
11.0,3.0,160.0,50.0,6.875,3,6,12,13.531498928685428,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
11.0,3.0,105.0,50.0,10.476190476190476,2,8,12,13.15290020096629,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
11.0,3.0,165.0,50.0,6.666666666666667,1,5,12,15.369173789565531,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
11.0,4.0,150.0,50.0,7.333333333333333,2,6,11,13.549759008757402,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,2.0,120.0,50.0,8.333333333333334,1,5,13,15.8998455329894,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,2.0,130.0,50.0,7.692307692307692,1,4,14,15.8998455329894,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,4.0,130.0,50.0,7.692307692307692,1,6,17,15.560997572808866,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,4.0,135.0,50.0,7.4074074074074066,3,9,18,7.304030143475982,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,2.0,145.0,50.0,6.8965517241379315,3,11,18,7.304030143475982,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,2.0,130.0,50.0,7.692307692307692,3,13,18,10.11899557120472,adulte,r'eduit rel^ach'e,fosse arbre,alignement,,non,"quartier saint-martin - o""estres",0
10.0,3.0,110.0,50.0,9.09090909090909,3,13,19,10.11899557120472,adulte,r'eduit rel^ach'e,fosse arbre,alignement,,non,"quartier saint-martin - o""estres",0
10.0,2.0,100.0,50.0,10.0,2,5,19,15.289010743780485,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,3.0,165.0,50.0,6.0606060606060606,0,6,18,20.13594185223987,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,5.0,105.0,50.0,9.523809523809524,1,4,16,15.596621842569112,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,3.0,140.0,50.0,7.142857142857143,2,6,17,12.502841857180332,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,2.0,100.0,50.0,10.0,2,7,17,10.592915640639477,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,3.0,115.0,50.0,8.695652173913045,3,8,17,10.592915640639477,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,2.0,120.0,50.0,8.333333333333334,3,10,17,13.436929185298032,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,4.0,125.0,50.0,8.0,3,10,19,13.440564384158519,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,4.0,115.0,50.0,8.695652173913045,3,11,20,14.64168215363236,adulte,r'eduit rel^ach'e,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,5.0,135.0,50.0,7.4074074074074066,4,10,22,6.196923072324195,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,"quartier saint-martin - o""estres",0
11.0,3.0,155.0,50.0,7.096774193548387,0,4,17,20.382547924371433,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
11.0,2.0,135.0,50.0,8.148148148148147,1,5,13,19.46881167799184,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
10.0,4.0,125.0,50.0,8.0,2,7,14,12.72721921327348,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,4.0,95.0,50.0,9.473684210526317,2,9,15,13.80907778290173,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,94.0,50.0,9.574468085106384,2,8,15,12.570205665484256,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,3.0,110.0,50.0,8.181818181818182,1,7,16,16.42717345004701,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
13.0,4.0,160.0,50.0,8.125,2,4,4,4.117508202954536,adulte,r'eduit rel^ach'e,gazon,isol'e,non,non,"quartier saint-martin - o""estres",0
9.0,2.0,110.0,50.0,8.181818181818182,3,8,17,12.567812631260752,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,105.0,50.0,8.571428571428571,1,6,17,12.477314227388351,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
7.0,2.0,100.0,50.0,7.0,4,8,19,6.619400193363207,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,90.0,50.0,8.88888888888889,3,10,20,6.619400193363207,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,90.0,50.0,8.88888888888889,5,11,20,7.701364228709529,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,85.0,50.0,9.411764705882353,3,12,21,13.721542564400252,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,95.0,50.0,8.421052631578947,4,12,20,5.778578250800953,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,70.0,50.0,11.428571428571429,4,12,20,5.778578250800953,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,85.0,50.0,9.411764705882353,6,12,23,5.974303397762178,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,70.0,50.0,11.428571428571429,4,11,23,5.974303397762178,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,65.0,50.0,12.307692307692307,3,12,23,4.981125115078755,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
8.0,2.0,65.0,50.0,12.307692307692307,4,12,24,4.981125115078755,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,120.0,50.0,7.5,4,10,25,5.748123004864534,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,100.0,50.0,9.0,4,9,24,5.719541514787545,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,75.0,50.0,12.0,5,11,24,5.719541514787545,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,90.0,50.0,10.0,5,11,23,5.6797861974740345,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,75.0,50.0,12.0,4,10,22,5.6797861974740345,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
9.0,2.0,115.0,50.0,7.82608695652174,3,10,21,6.270505644725041,adulte,r'eduit rel^ach'e,revetement non permeable,alignement,,non,"quartier saint-martin - o""estres",0
12.0,3.0,160.0,50.0,7.5,1,4,4,14.096866308342788,adulte,r'eduit rel^ach'e,gazon,isol'e,non,non,"quartier saint-martin - o""estres",1
12.0,3.0,185.0,50.0,6.486486486486486,2,4,4,14.096866308342788,adulte,r'eduit rel^ach'e,gazon,isol'e,non,non,"quartier saint-martin - o""estres",0
13.0,4.0,155.0,50.0,8.387096774193548,3,4,4,9.117388617322007,adulte,r'eduit rel^ach'e,gazon,isol'e,non,non,"quartier saint-martin - o""estres",0
13.0,4.0,155.0,50.0,8.387096774193548,2,4,4,4.117508202954536,adulte,r'eduit rel^ach'e,gazon,isol'e,non,non,"quartier saint-martin - o""estres",1
24.0,9.0,245.0,80.0,9.795918367346937,8,50,147,8.001740176333387,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
24.0,11.0,215.0,80.0,11.162790697674419,12,52,184,5.468669056525747,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,12.0,210.0,80.0,11.428571428571429,14,56,175,5.106409415595882,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
21.0,13.0,210.0,80.0,10.0,17,59,179,5.749481513593527,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,13.0,190.0,80.0,12.631578947368421,13,65,173,5.867558023422383,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,13.0,215.0,80.0,11.162790697674419,15,62,173,5.529548489775914,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,12.0,195.0,80.0,12.307692307692308,16,61,166,5.587039048718503,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,13.0,210.0,80.0,11.904761904761905,16,57,167,5.693855910697101,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,14.0,195.0,80.0,12.307692307692308,18,54,168,5.756860564589118,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,14.0,205.0,80.0,11.707317073170733,12,50,162,5.543030846354218,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
20.0,14.0,180.0,80.0,11.11111111111111,9,50,162,5.6116529588924795,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
23.0,13.0,190.0,80.0,12.105263157894738,13,52,164,5.543030846354218,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,13.0,190.0,80.0,12.631578947368421,17,55,166,5.651959853203476,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,13.0,200.0,80.0,12.0,14,59,167,5.529548489775914,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,13.0,225.0,80.0,10.666666666666666,12,63,174,5.867558023422383,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,16.0,175.0,80.0,13.714285714285714,13,53,179,5.106409415595882,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,13.0,190.0,80.0,12.631578947368421,12,51,180,5.468669056525747,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
19.0,11.0,200.0,80.0,9.5,11,58,184,7.754844691711912,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
23.0,10.0,220.0,80.0,10.454545454545453,12,64,172,10.308136722220114,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,14.0,215.0,80.0,11.627906976744187,16,50,165,5.8074971769852874,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
24.0,10.0,220.0,80.0,10.909090909090908,12,50,165,5.255487613378227,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,10.0,260.0,130.0,9.23076923076923,13,53,164,5.255487613378227,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
23.0,10.0,195.0,80.0,11.794871794871796,13,67,170,10.464452790356264,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,8.0,190.0,80.0,12.631578947368421,11,63,178,7.754844691711912,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
18.0,8.0,185.0,80.0,9.72972972972973,10,59,180,8.157774839816717,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
20.0,8.0,205.0,80.0,9.756097560975611,2,34,177,10.670194658952438,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,11.0,260.0,130.0,9.615384615384615,4,29,168,9.551521386804724,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
23.0,8.0,210.0,80.0,10.952380952380953,4,47,177,8.676430801565674,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,9.0,235.0,80.0,10.638297872340425,6,56,171,10.88759139916136,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
22.0,13.0,195.0,80.0,11.282051282051283,9,72,174,7.832238082947232,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,6.0,175.0,80.0,14.285714285714286,9,75,169,7.832238082947232,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
20.0,11.0,175.0,80.0,11.428571428571429,12,65,167,8.330438341121395,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,13.0,300.0,80.0,8.333333333333334,9,54,160,8.58883289243696,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,10.0,250.0,80.0,9.6,10,50,151,8.58883289243696,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
23.0,10.0,170.0,80.0,13.529411764705882,11,57,155,6.659235899104319,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,7.0,190.0,80.0,13.157894736842106,10,68,156,6.402202629042838,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,9.0,210.0,80.0,11.904761904761905,9,69,158,6.402202629042838,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
27.0,16.0,260.0,80.0,10.384615384615385,7,69,158,8.50773045415867,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
26.0,11.0,225.0,80.0,11.555555555555555,6,62,155,11.310154155048698,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
26.0,13.0,380.0,200.0,6.842105263157895,7,54,152,6.659235899104319,adulte,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,8.0,235.0,80.0,10.638297872340425,5,43,146,8.127173832402239,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,8.0,200.0,80.0,12.0,5,39,142,5.585025730220661,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,10.0,205.0,80.0,11.707317073170733,5,41,140,5.585025730220661,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,8.0,275.0,80.0,8.727272727272727,6,52,148,8.001740176333387,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,12.0,310.0,80.0,7.741935483870967,9,58,145,7.891881047042699,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
25.0,14.0,205.0,80.0,12.195121951219512,10,54,143,7.891881047042699,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
27.0,9.0,255.0,80.0,10.588235294117649,7,55,147,11.310154155048698,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
22.0,10.0,180.0,80.0,12.222222222222221,7,47,130,8.378741619167243,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
24.0,8.0,230.0,80.0,10.434782608695652,11,43,130,5.877672121246309,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
22.0,13.0,190.0,80.0,11.578947368421053,7,40,119,8.655043654261426,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
23.0,10.0,245.0,80.0,9.387755102040815,9,41,122,8.655043654261426,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
24.0,13.0,190.0,80.0,12.631578947368421,13,46,128,5.081722342795828,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,9.0,215.0,80.0,11.627906976744187,11,47,130,5.081722342795828,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,7.0,175.0,80.0,14.285714285714286,12,46,132,5.850115575010619,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
25.0,6.0,260.0,80.0,9.615384615384615,10,48,133,5.850115575010619,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
27.0,10.0,225.0,80.0,12.0,13,53,138,5.850017952986359,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,14.0,210.0,80.0,11.904761904761905,12,54,135,5.850017952986359,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
25.0,14.0,235.0,80.0,10.638297872340425,13,54,136,5.412492783141133,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
25.0,15.0,215.0,80.0,11.627906976744187,14,48,133,5.517435520263764,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
24.0,7.0,245.0,80.0,9.795918367346937,10,43,128,4.291519488825306,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,7.0,285.0,80.0,8.421052631578947,6,44,124,6.104548987766935,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
22.0,4.0,215.0,80.0,10.232558139534884,4,35,126,8.482728953201173,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,1
24.0,7.0,210.0,80.0,11.428571428571429,5,40,130,7.487659182991631,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
24.0,10.0,315.0,80.0,7.6190476190476195,6,46,128,6.104548987766935,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
22.0,10.0,195.0,80.0,11.282051282051283,10,51,134,11.311735089319205,adulte,semi libre,gazon,groupe,non,non,quartier remicourt,0
25.0,12.0,225.0,80.0,11.11111111111111,10,46,190,8.376999484232963,adulte,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,12.0,185.0,80.0,13.513513513513512,13,46,180,5.746282040689517,adulte,semi libre,gazon,groupe,non,oui,quartier remicourt,0
24.0,12.0,225.0,80.0,10.666666666666666,6,49,185,7.745362736054517,adulte,semi libre,gazon,groupe,non,oui,quartier remicourt,0
24.0,12.0,235.0,80.0,10.212765957446807,3,40,185,7.745362736054517,adulte,semi libre,gazon,groupe,non,oui,quartier remicourt,0
19.0,8.0,215.0,130.0,8.837209302325581,5,26,153,6.482847090575644,adulte,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,12.0,270.0,130.0,9.25925925925926,4,26,156,6.482847090575644,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,8.0,240.0,130.0,10.416666666666668,7,27,146,6.455781041053208,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
22.0,10.0,160.0,80.0,13.75,7,27,136,6.455781041053208,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
24.0,10.0,170.0,80.0,14.117647058823529,6,28,123,7.376794079670079,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,10.0,290.0,130.0,8.620689655172415,4,27,119,7.376794079670079,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
24.0,9.0,170.0,80.0,14.117647058823529,7,27,121,6.610906032683217,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
22.0,6.0,180.0,80.0,12.222222222222221,8,25,122,6.123919597820692,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,10.0,260.0,130.0,9.615384615384615,7,26,115,6.123919597820692,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,8.0,175.0,80.0,14.285714285714286,5,26,106,5.972168306555486,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
25.0,6.0,190.0,80.0,13.157894736842106,4,27,112,5.972168306555486,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
30.0,13.0,210.0,80.0,14.285714285714285,8,30,125,5.03371621193828,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,1
30.0,6.0,270.0,130.0,11.11111111111111,7,32,126,5.03371621193828,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,1
28.0,9.0,235.0,130.0,11.914893617021276,6,35,126,5.781801588322247,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
24.0,11.0,215.0,130.0,11.162790697674419,6,34,141,7.847415781101606,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
22.0,11.0,195.0,80.0,11.282051282051283,5,33,152,7.847415781101606,adulte,r'eduit rel^ach'e,gazon,groupe,non,oui,quartier remicourt,0
21.0,11.0,245.0,130.0,8.571428571428571,6,34,154,8.469712590066836,adulte,r'eduit rel^ach'e,gazon,groupe,non,oui,quartier remicourt,0
24.0,9.0,180.0,80.0,13.333333333333332,10,37,145,8.837114200823008,adulte,semi libre,gazon,groupe,non,oui,quartier remicourt,0
24.0,12.0,240.0,130.0,10.0,9,39,162,5.578877418560922,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
24.0,12.0,275.0,130.0,8.727272727272727,9,42,163,5.578877418560922,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
21.0,12.0,195.0,80.0,10.76923076923077,9,45,172,6.041923230887629,senescent,semi libre,gazon,groupe,non,oui,quartier remicourt,0
